current_time,temperature,usage_cpu1,usage_cpu2,usage_cpu3,usage_cpu4,memory_cpu,memory_gpu,frequency_cpu,frequency_core,loadavg_1,loadavg_5,loadavg_15
210623-01:03:01,20.54,39.53,17.06,68.30,39.88,782.79,874.91,496.79,358.86,0.90,0.26,1.72
210623-01:03:01,12.50,34.97,92.22,98.52,43.98,252.70,204.94,467.18,948.60,1.99,1.63,1.24
210623-01:03:02,5.45,8.57,90.17,18.59,52.96,316.42,428.87,474.89,357.25,0.98,0.66,1.04
210623-01:03:02,41.04,9.42,64.53,7.89,94.07,691.72,298.75,464.43,377.04,0.79,0.49,0.58
210623-01:03:03,7.47,30.33,18.57,33.03,85.13,490.18,479.82,601.30,388.70,1.18,0.63,0.24
210623-01:03:03,37.87,65.26,99.39,65.31,55.23,368.44,25.09,486.19,588.28,1.35,0.17,0.65
210623-01:03:04,23.62,45.60,2.22,92.73,58.87,637.76,244.67,318.76,369.76,0.58,0.97,0.93
210623-01:03:04,57.29,1.23,66.84,53.23,91.77,203.12,605.39,820.40,729.55,0.73,0.53,0.24
210623-01:03:05,15.60,29.44,97.63,67.75,74.17,159.51,746.19,69.97,73.51,0.97,1.53,1.39
210623-01:03:05,43.98,40.78,92.09,17.45,89.64,141.81,519.33,721.59,542.98,1.39,0.24,1.93
210623-01:03:06,33.70,91.84,50.60,16.52,34.10,27.33,119.29,625.43,403.25,0.98,1.53,0.07
210623-01:03:06,12.51,28.55,38.34,24.19,87.24,442.53,815.09,698.13,843.24,1.49,1.01,1.60
210623-01:03:07,14.06,35.07,44.69,62.35,33.84,904.79,858.25,792.31,982.39,0.99,1.56,0.15
210623-01:03:07,35.45,66.54,5.13,95.94,92.09,596.30,950.51,523.56,555.69,1.24,1.15,0.76
210623-01:03:08,2.09,87.21,8.53,38.44,10.59,948.96,157.35,457.85,570.02,1.89,0.43,1.34
210623-01:03:08,39.18,78.24,41.18,33.41,32.34,614.86,541.67,139.91,367.81,1.51,0.29,1.42
210623-01:03:09,42.85,10.99,29.11,56.38,65.20,742.90,970.39,229.33,192.80,1.11,1.46,1.83
210623-01:03:09,34.38,25.20,18.70,18.06,87.70,43.71,471.82,519.46,541.79,0.42,1.86,1.72
210623-01:03:10,49.69,3.72,53.02,98.67,85.48,50.01,889.05,736.47,971.53,1.36,0.05,0.26
210623-01:03:10,52.36,72.31,51.15,10.08,87.25,965.22,536.58,496.07,600.03,0.97,0.46,0.99
210623-01:03:11,67.72,37.90,76.46,61.45,91.31,360.16,945.26,991.85,42.44,0.26,0.01,1.27
210623-01:03:11,28.60,41.00,18.08,72.10,21.99,941.30,714.94,234.20,99.79,0.20,0.92,1.99
210623-01:03:12,15.75,35.28,69.82,32.02,31.91,195.14,516.58,231.13,470.90,1.97,0.87,0.25
210623-01:03:12,43.16,2.35,24.32,68.52,74.74,557.58,367.69,407.60,197.58,0.75,0.51,1.98
210623-01:03:13,27.17,75.34,45.69,67.11,25.70,810.26,543.67,275.94,807.22,1.41,1.96,0.65
210623-01:03:13,13.56,5.77,0.18,67.14,39.49,656.52,100.44,668.23,631.54,0.18,0.85,0.27
210623-01:03:14,28.64,53.24,95.66,16.53,94.22,603.24,839.54,785.36,734.76,0.15,0.85,1.18
210623-01:03:14,12.51,61.24,61.83,59.68,95.66,75.40,97.30,873.66,509.02,0.33,1.60,0.68
210623-01:03:15,41.82,86.29,40.60,85.24,95.57,763.69,422.25,321.01,835.04,0.11,1.10,0.13
210623-01:03:15,58.79,71.24,9.37,37.63,59.55,756.63,2.80,273.62,593.24,1.18,1.19,0.59
210623-01:03:16,32.69,10.20,42.88,4.67,79.15,169.16,49.64,133.37,316.04,0.88,1.74,1.89
210623-01:03:16,4.86,14.16,35.49,61.23,98.35,387.93,919.59,452.42,960.56,0.78,0.55,1.16
210623-01:03:17,9.56,96.52,13.22,40.18,70.50,910.95,561.34,602.87,576.54,0.20,0.31,0.01
210623-01:03:17,21.51,43.71,1.26,1.32,52.35,971.30,276.99,718.17,34.44,1.73,1.12,0.27
210623-01:03:18,61.62,62.54,47.51,26.48,82.25,350.57,857.29,745.49,109.32,0.77,1.25,0.81
210623-01:03:18,21.44,64.31,94.27,14.42,31.71,735.01,597.26,830.49,514.80,1.19,0.97,1.06
210623-01:03:19,1.28,32.16,12.82,40.91,97.57,306.25,371.34,429.30,980.16,1.86,1.87,1.79
210623-01:03:19,31.40,96.04,41.49,55.91,5.40,904.54,880.73,495.23,64.81,0.38,0.90,1.41
210623-01:03:20,18.13,15.87,65.24,31.45,59.68,647.22,975.76,167.01,998.40,1.68,1.87,1.02
210623-01:03:20,40.39,37.77,24.13,32.21,85.81,381.53,240.23,512.00,213.83,1.71,1.08,1.33
210623-01:03:21,28.49,75.46,3.27,68.19,64.09,607.86,610.19,496.38,10.25,0.66,1.14,1.29
210623-01:03:21,34.96,8.74,20.55,62.54,57.97,928.02,747.79,249.00,268.65,1.13,0.31,1.05
210623-01:03:22,47.28,89.77,53.12,15.74,24.13,484.73,168.69,363.18,22.87,1.24,1.62,0.66
210623-01:03:22,7.12,7.22,39.36,24.31,99.37,776.25,38.16,604.23,221.44,0.44,1.54,0.45
210623-01:03:23,13.32,66.38,27.49,92.51,94.07,272.69,612.62,437.95,151.21,0.65,1.06,1.80
210623-01:03:23,31.55,86.36,39.50,15.50,4.02,54.09,709.22,846.55,729.87,0.93,1.13,1.72
210623-01:03:24,7.05,43.79,61.38,37.56,5.48,230.03,339.19,379.49,900.70,1.58,0.53,0.37
210623-01:03:24,2.46,99.32,80.12,90.68,9.69,841.51,845.99,308.51,834.63,0.69,0.93,0.31
210623-01:03:25,58.17,26.92,16.50,14.87,22.29,374.59,137.67,47.43,515.69,1.21,0.03,0.03
210623-01:03:25,66.21,76.69,90.91,17.82,23.12,646.42,720.50,551.65,12.56,1.79,0.39,0.36
210623-01:03:26,6.87,54.07,85.40,95.70,30.50,345.83,615.44,917.90,121.26,1.00,1.41,1.71
210623-01:03:26,62.54,41.45,6.25,49.44,54.30,953.29,743.43,121.17,33.36,0.38,0.26,0.39
210623-01:03:27,62.46,24.08,38.90,33.32,84.64,155.37,953.66,971.19,52.83,1.73,0.80,0.75
210623-01:03:27,42.81,52.77,83.73,34.26,86.81,677.42,286.43,178.42,890.00,1.91,0.85,1.11
210623-01:03:28,4.44,50.76,14.52,20.95,18.03,970.79,190.37,253.55,214.79,0.38,0.20,1.89
210623-01:03:28,26.89,54.41,99.88,80.98,79.97,416.25,631.68,263.38,931.60,0.13,0.85,1.47
210623-01:03:29,21.02,28.19,17.52,68.59,86.93,572.05,539.30,501.71,231.94,0.75,0.35,0.14
210623-01:03:29,33.41,9.15,82.09,23.32,71.70,530.18,569.31,105.54,661.37,1.41,0.50,0.68
210623-01:03:30,14.57,35.65,3.80,96.77,58.84,529.78,732.53,415.96,169.15,1.44,1.82,0.71
210623-01:03:30,30.73,84.20,13.71,53.09,44.51,385.50,956.23,399.61,998.40,1.26,1.89,0.63
210623-01:03:31,19.21,55.20,58.65,29.41,29.16,592.31,534.13,150.08,15.82,1.26,1.12,1.81
210623-01:03:31,12.87,25.02,96.13,24.11,48.67,674.46,986.70,149.33,0.33,0.05,1.36,0.16
210623-01:03:32,33.93,54.80,64.62,86.60,87.18,439.11,579.87,591.74,502.77,1.96,1.31,0.82
210623-01:03:32,32.02,51.27,95.63,64.42,70.24,274.58,41.81,79.87,630.65,1.69,0.41,0.83
210623-01:03:33,27.75,48.57,57.34,8.24,7.71,931.88,458.77,759.77,761.26,1.40,2.00,0.73
210623-01:03:33,30.44,63.52,50.03,2.76,5.77,691.14,691.13,599.08,483.59,0.74,0.45,1.48
210623-01:03:34,14.89,47.81,38.27,44.89,30.11,132.81,125.66,599.84,146.39,1.44,0.85,0.86
210623-01:03:34,26.85,17.25,0.84,93.23,72.23,522.30,406.93,383.08,910.52,0.56,1.45,0.47
210623-01:03:35,61.60,76.46,24.91,75.07,8.81,768.44,492.80,231.74,172.69,0.13,1.48,0.16
210623-01:03:35,62.27,35.67,73.43,65.95,19.02,249.69,42.10,87.73,711.49,0.28,1.77,0.10
210623-01:03:36,16.40,46.88,72.61,4.89,12.23,576.51,668.50,558.39,443.54,1.42,0.84,0.71
210623-01:03:36,64.80,8.89,46.60,50.94,30.62,386.47,854.35,222.16,964.62,1.41,0.46,0.39
210623-01:03:37,2.04,63.23,92.69,98.26,13.96,938.84,229.75,559.42,675.68,1.57,1.29,0.92
210623-01:03:37,18.70,80.63,99.95,60.71,30.77,308.83,369.30,647.24,226.28,1.66,1.00,1.37
210623-01:03:38,24.79,50.16,19.13,18.40,90.49,195.14,272.91,316.26,481.74,1.69,1.37,0.48
210623-01:03:38,49.28,15.05,9.17,14.30,4.19,252.38,998.61,595.99,543.21,1.56,1.93,1.25
210623-01:03:39,39.15,37.70,80.03,65.24,56.52,94.75,555.67,520.95,931.71,0.39,0.01,0.61
210623-01:03:39,18.53,47.96,54.74,95.21,50.90,13.58,894.53,496.23,743.40,1.35,1.49,0.29
210623-01:03:40,31.48,3.55,27.76,66.25,69.41,16.31,895.24,705.27,634.25,1.58,1.65,0.42
210623-01:03:40,45.45,93.62,22.47,75.62,40.37,933.86,468.31,949.39,711.11,0.33,0.54,1.29
210623-01:03:41,27.33,98.48,90.02,71.78,96.88,466.74,18.34,538.13,953.09,1.45,0.49,0.65
210623-01:03:41,40.99,61.33,31.26,91.43,4.31,680.65,121.80,884.44,785.79,0.35,1.05,0.80
210623-01:03:42,58.95,53.11,30.71,46.93,73.67,241.42,609.44,788.37,40.16,0.98,1.13,0.88
210623-01:03:42,46.94,56.61,27.13,13.76,96.49,898.65,37.04,214.33,257.18,0.39,1.43,0.46
210623-01:03:43,9.47,41.15,43.86,99.68,62.89,291.46,123.87,592.84,623.64,1.19,1.60,0.02
210623-01:03:43,32.90,71.68,4.17,74.67,1.00,514.59,97.27,971.03,92.04,1.83,1.06,1.93
210623-01:03:44,35.47,17.37,3.57,16.01,2.71,487.10,440.75,894.08,765.51,0.01,1.86,0.50
210623-01:03:44,21.87,44.39,14.49,88.25,1.43,990.71,742.63,729.14,536.08,1.16,1.29,1.07
210623-01:03:45,65.62,29.68,58.65,9.50,24.61,895.79,180.57,366.32,977.82,1.80,1.18,1.76
210623-01:03:45,50.93,98.27,49.80,13.69,95.01,6.79,861.40,369.49,316.82,0.67,0.84,0.14
210623-01:03:46,19.98,71.78,91.48,2.82,18.15,906.10,225.60,471.06,544.70,1.01,1.01,0.57
210623-01:03:46,40.31,38.98,76.72,75.60,44.65,991.07,820.66,830.45,623.36,1.77,1.86,1.49
210623-01:03:47,26.86,68.39,8.94,25.56,86.43,286.44,374.39,325.96,848.74,1.38,1.31,1.71
210623-01:03:47,34.91,46.40,39.96,54.41,34.66,779.22,58.56,124.21,933.37,0.64,1.78,0.93
210623-01:03:48,37.32,46.55,60.32,99.50,5.66,532.63,679.14,831.85,860.85,1.31,1.22,0.29
210623-01:03:48,60.97,72.61,17.59,13.83,21.96,42.25,45.39,899.40,922.18,0.94,1.11,1.39
210623-01:03:49,28.21,90.09,94.59,42.87,2.37,121.36,790.01,60.77,921.61,0.99,1.27,0.99
210623-01:03:49,11.57,2.09,48.00,21.77,20.59,826.82,621.24,529.17,453.97,1.47,1.83,1.51
210623-01:03:50,45.64,85.00,59.22,95.29,59.25,273.03,342.56,287.54,807.92,1.05,0.48,0.14
210623-01:03:50,3.45,91.84,34.15,42.29,65.33,546.34,141.93,651.31,403.65,1.35,0.59,1.79
210623-01:03:51,21.89,43.54,14.99,85.06,94.98,367.75,449.28,15.59,93.16,1.10,0.37,1.37
210623-01:03:51,22.90,57.21,98.27,23.54,18.73,180.67,663.85,616.03,430.80,0.58,0.15,0.59
210623-01:03:52,60.02,34.04,67.90,24.35,79.09,35.81,582.83,80.29,405.89,1.39,1.96,0.51
210623-01:03:52,57.16,54.20,64.93,24.95,83.22,273.71,43.67,532.07,10.05,0.44,1.30,1.60
210623-01:03:53,66.60,7.29,60.37,21.14,18.25,258.53,25.63,392.08,608.87,1.08,0.22,1.19
210623-01:03:53,0.68,45.16,39.56,45.97,30.86,715.88,624.37,372.27,497.78,0.67,1.71,1.25
210623-01:03:54,23.00,99.98,60.15,32.62,60.95,801.60,190.32,514.73,833.09,0.19,0.60,1.87
210623-01:03:54,2.19,35.51,69.01,53.20,7.62,319.76,879.49,129.79,659.45,1.97,0.47,0.89
210623-01:03:55,39.04,80.91,12.65,62.19,67.24,559.97,861.59,650.33,822.39,0.47,1.25,0.51
210623-01:03:55,43.45,82.51,67.84,27.28,31.36,838.62,853.65,322.23,423.61,1.60,0.60,0.46
210623-01:03:56,57.87,56.77,42.28,76.31,17.04,980.16,847.10,724.01,664.52,1.79,0.15,1.05
210623-01:03:56,64.57,28.25,59.38,75.71,36.51,633.19,575.50,708.51,669.73,1.47,1.87,1.94
210623-01:03:57,60.29,90.60,58.01,11.44,34.20,683.01,992.21,595.59,782.37,1.96,0.18,0.61
210623-01:03:57,32.59,38.62,20.29,32.36,36.95,257.13,312.04,734.48,325.97,1.77,0.57,0.05
210623-01:03:58,55.41,38.57,8.83,66.50,39.64,556.30,868.91,183.02,556.53,0.41,0.49,1.44
210623-01:03:58,27.20,44.34,37.55,61.46,39.52,31.02,216.03,853.68,53.01,1.35,0.15,1.92
210623-01:03:59,12.05,30.07,29.43,31.05,20.60,512.72,274.46,97.48,305.19,1.54,0.62,0.93
210623-01:03:59,44.82,4.30,21.25,33.60,75.22,795.94,887.34,69.89,723.51,1.58,1.95,1.78
210623-01:04:00,59.50,38.27,31.39,91.60,60.49,652.89,803.15,785.80,134.35,1.55,1.16,0.93
210623-01:04:00,44.84,6.67,57.04,47.29,73.52,778.15,60.73,144.81,431.96,1.32,1.61,0.11
210623-01:04:01,62.21,14.39,35.47,55.05,20.52,998.85,640.59,621.95,490.42,0.31,0.30,1.30
210623-01:04:01,4.33,44.99,87.55,8.58,34.46,704.93,772.26,780.16,382.55,1.24,1.28,0.35
210623-01:04:02,23.73,40.06,87.24,23.94,99.00,603.24,249.22,105.24,486.11,0.19,0.04,0.12
210623-01:04:02,33.58,51.60,39.70,25.92,4.59,475.70,963.74,307.07,559.61,0.71,1.69,1.72
210623-01:04:03,35.26,36.19,46.40,93.32,94.85,694.41,800.42,723.23,269.58,1.86,0.59,1.00
210623-01:04:03,25.70,24.25,39.00,72.47,14.94,773.35,689.98,933.38,26.90,0.77,1.58,1.39
210623-01:04:04,66.28,5.29,2.97,55.75,57.28,225.40,187.38,357.16,59.60,0.99,1.92,1.50
210623-01:04:04,20.13,7.11,94.85,96.45,8.29,156.89,765.07,554.46,433.66,1.12,1.56,1.96
210623-01:04:05,43.90,69.41,82.04,77.36,57.79,776.73,613.53,695.06,244.37,1.70,1.40,1.88
210623-01:04:05,62.91,16.78,83.73,47.56,18.88,210.39,745.49,193.83,331.57,0.41,1.78,0.28
210623-01:04:06,1.93,48.31,9.21,0.55,62.75,847.15,637.46,804.97,252.45,0.34,0.99,1.74
210623-01:04:06,42.99,70.17,91.77,31.13,87.02,992.09,633.68,242.00,484.27,1.90,0.77,1.30
210623-01:04:07,47.00,12.55,74.12,81.05,10.39,778.71,256.17,134.20,189.90,1.28,1.38,1.30
210623-01:04:07,35.18,28.02,10.52,92.16,56.04,674.09,356.10,496.57,975.20,1.62,1.25,0.47
210623-01:04:08,59.98,44.56,28.30,40.68,95.92,302.52,34.53,213.66,575.62,0.93,1.41,1.16
210623-01:04:08,3.44,34.81,19.18,74.73,28.59,105.81,827.75,67.08,337.61,1.81,1.36,1.93
210623-01:04:09,52.02,85.14,14.61,39.50,47.03,515.46,123.49,602.30,151.16,1.30,0.68,0.98
210623-01:04:09,50.93,33.81,33.57,29.16,59.26,393.88,101.94,395.37,521.64,1.74,0.87,1.43
210623-01:04:10,10.48,27.94,73.54,95.23,26.05,21.49,195.84,18.88,265.73,0.53,0.14,0.32
210623-01:04:10,24.33,74.49,61.16,14.91,98.38,717.97,546.29,364.91,116.53,0.63,0.20,0.62
210623-01:04:11,1.17,35.56,95.85,35.86,50.44,437.15,708.46,383.58,100.55,1.99,1.13,0.45
210623-01:04:11,16.36,41.35,0.20,9.04,13.63,176.65,20.43,626.86,336.86,1.71,0.66,0.53
210623-01:04:12,41.52,96.95,48.54,60.64,47.00,540.53,248.99,6.14,410.24,0.45,0.13,1.85
210623-01:04:12,18.36,31.38,9.24,76.54,68.66,673.58,912.75,616.68,940.25,0.99,1.10,0.23
210623-01:04:13,25.39,43.81,82.01,98.91,43.50,545.61,430.30,65.15,777.54,1.65,0.61,1.51
210623-01:04:13,18.97,51.26,84.30,88.00,75.83,517.90,113.05,596.98,500.26,0.43,0.13,1.89
210623-01:04:14,64.68,56.37,69.57,37.45,4.90,549.98,119.29,156.54,434.30,1.30,1.63,0.85
210623-01:04:14,37.37,96.59,68.76,78.91,56.86,704.06,800.91,133.60,595.42,1.40,0.00,0.62
210623-01:04:15,39.46,66.55,47.50,77.43,76.50,603.48,300.02,871.21,922.56,0.10,1.96,0.90
210623-01:04:15,35.27,19.00,4.84,11.03,51.65,123.39,325.87,735.98,662.33,1.30,0.24,1.25
210623-01:04:16,56.65,17.26,22.80,76.91,83.34,464.70,490.86,75.27,393.49,0.59,1.47,0.71
210623-01:04:16,37.04,96.80,9.15,31.80,80.18,753.41,801.31,982.02,53.64,1.01,1.40,1.00
210623-01:04:17,34.09,13.48,10.55,40.86,16.96,762.53,678.19,717.96,169.58,1.77,1.50,1.71
210623-01:04:17,27.39,14.05,90.73,23.11,39.18,933.69,969.91,914.54,306.89,0.96,0.50,1.29
210623-01:04:18,11.06,33.84,16.80,44.08,22.39,942.99,741.39,864.84,498.40,1.84,1.64,1.20
210623-01:04:18,12.51,61.22,61.20,53.32,92.04,367.35,31.68,102.39,977.03,1.07,1.54,1.94
210623-01:04:19,16.46,24.30,41.47,50.41,0.23,310.77,386.74,248.92,664.88,0.48,0.03,0.35
210623-01:04:19,68.92,43.77,62.16,31.66,29.83,408.21,787.47,6.70,13.37,1.51,1.97,1.06
210623-01:04:20,0.30,6.23,42.81,29.31,79.45,83.61,703.32,515.66,656.71,0.66,0.51,0.82
210623-01:04:20,47.16,44.53,22.37,44.65,86.91,138.84,932.35,547.43,765.67,0.75,0.87,1.89
210623-01:04:21,36.89,15.97,15.15,24.56,38.85,347.87,370.04,251.43,290.31,0.26,1.00,0.21
210623-01:04:21,11.77,30.13,68.45,2.82,34.58,176.44,564.68,868.60,158.93,0.29,0.64,1.26
210623-01:04:22,25.27,30.26,54.88,9.30,95.27,651.57,861.25,173.44,179.78,0.56,1.54,1.71
210623-01:04:22,61.40,1.53,13.13,31.15,90.96,777.67,656.93,98.64,833.63,1.52,1.81,0.25
210623-01:04:23,57.51,25.57,79.24,30.26,62.43,856.30,342.90,18.40,430.97,1.89,0.80,0.90
210623-01:04:23,0.84,42.07,38.81,75.15,0.41,630.89,335.92,835.92,187.02,0.92,1.56,0.26
210623-01:04:24,67.12,60.30,13.24,28.91,98.46,62.62,558.54,596.89,666.37,0.40,0.52,1.05
210623-01:04:24,17.89,35.73,62.56,61.41,3.88,41.42,706.87,162.78,253.39,1.04,1.08,0.84
210623-01:04:25,65.28,97.63,49.79,36.84,53.49,354.32,215.90,547.71,964.55,1.76,1.37,1.36
210623-01:04:25,26.34,15.70,2.96,84.26,15.61,603.77,591.41,958.27,110.94,1.51,1.71,1.90
210623-01:04:26,38.22,52.04,65.24,50.80,17.17,459.97,104.69,823.95,705.98,1.29,1.42,0.27
210623-01:04:26,56.11,76.01,86.53,7.70,39.62,157.97,729.51,952.33,580.86,1.27,1.87,1.47
210623-01:04:27,3.29,47.37,29.01,64.63,60.20,197.53,539.06,44.74,243.52,1.39,0.52,1.45
210623-01:04:27,51.56,69.05,64.10,35.24,7.60,777.46,338.56,859.93,642.82,0.48,0.39,0.85
210623-01:04:28,18.28,71.98,7.01,94.71,96.62,624.20,520.12,726.98,747.44,1.39,1.82,1.54
210623-01:04:28,56.15,87.24,95.29,71.56,49.55,294.78,574.79,895.94,54.48,1.82,1.79,0.12
210623-01:04:29,4.92,20.08,86.40,79.00,57.65,419.55,765.95,142.89,873.10,1.91,0.03,1.48
210623-01:04:29,32.86,7.17,72.36,5.36,77.15,61.86,196.79,185.71,598.53,0.98,0.57,0.81
210623-01:04:30,13.46,36.52,37.95,29.88,75.88,125.32,391.08,771.29,846.42,1.48,1.39,1.46
210623-01:04:30,18.89,3.84,93.17,19.65,24.17,102.85,797.49,758.75,845.52,1.55,0.91,0.95
210623-01:04:31,51.89,84.84,57.50,79.07,38.45,860.20,428.81,603.94,369.37,0.47,0.95,0.24
210623-01:04:31,13.14,20.32,5.07,39.82,10.80,669.31,157.36,516.74,208.25,0.88,0.40,0.09
210623-01:04:32,3.48,40.18,23.11,23.64,78.28,16.25,783.72,694.74,997.57,1.63,0.48,1.89
210623-01:04:32,25.05,24.50,12.81,91.85,62.49,750.30,868.30,330.23,885.92,0.28,1.18,0.57
210623-01:04:33,20.63,44.84,22.69,64.22,56.20,137.67,112.11,845.02,217.00,1.99,1.50,1.18
210623-01:04:33,39.26,16.33,83.76,61.45,94.54,672.57,364.22,528.19,433.45,1.76,1.04,0.33
210623-01:04:34,45.81,80.94,61.62,17.37,51.60,742.82,881.71,47.06,763.43,0.86,1.70,0.69
210623-01:04:34,62.28,97.91,42.34,83.79,97.32,418.82,315.61,274.69,494.58,0.33,0.45,1.56
210623-01:04:35,28.01,97.08,27.03,91.04,55.67,500.36,306.02,41.52,869.13,0.28,1.15,0.37
210623-01:04:35,21.44,68.00,50.61,8.58,76.20,404.10,84.60,63.05,155.42,1.76,1.57,0.61
210623-01:04:36,43.66,95.60,43.23,31.12,84.60,13.48,609.45,632.31,545.41,0.43,1.14,1.41
210623-01:04:36,19.71,51.58,59.76,69.40,48.41,398.68,9.16,245.47,141.54,0.68,0.85,1.40
210623-01:04:37,11.71,17.74,43.03,29.46,55.03,291.44,357.50,548.53,126.43,1.29,1.76,1.33
210623-01:04:37,55.17,61.07,19.87,97.14,42.11,220.11,874.84,17.16,435.15,1.11,0.36,1.69
210623-01:04:38,47.95,8.06,23.28,34.41,62.75,680.42,262.54,197.30,835.41,0.45,0.43,0.37
210623-01:04:38,55.71,87.08,28.35,44.76,73.62,378.44,981.48,152.97,34.27,0.24,0.39,1.08
210623-01:04:39,41.42,82.98,75.57,84.38,87.60,603.36,815.01,607.78,269.19,0.05,1.68,1.90
210623-01:04:39,40.99,62.44,16.05,44.74,10.23,998.06,975.62,734.89,580.49,0.18,0.34,0.22
210623-01:04:40,59.61,36.90,49.58,49.39,15.83,430.28,409.90,243.56,372.32,0.25,1.30,1.63
210623-01:04:40,46.23,78.23,38.09,31.85,39.94,635.40,228.75,861.60,334.66,1.78,0.62,0.12
210623-01:04:41,59.86,63.36,81.83,41.88,41.82,539.43,5.24,17.31,116.21,0.80,1.75,1.45
210623-01:04:41,61.36,35.15,55.20,17.74,79.41,431.24,97.30,569.31,450.85,0.53,0.60,0.65
210623-01:04:42,9.90,3.74,91.08,99.89,29.68,7.04,217.54,871.56,723.33,0.52,1.94,1.69
210623-01:04:42,53.04,63.85,65.51,64.84,12.85,264.80,965.52,398.97,878.63,1.10,0.97,1.14
210623-01:04:43,50.61,39.10,66.07,59.07,65.26,801.51,491.90,9.03,522.65,0.71,1.85,1.01
210623-01:04:43,66.65,57.55,44.96,53.40,46.22,87.63,773.34,762.87,717.88,1.86,1.45,0.76
210623-01:04:44,41.88,76.20,87.46,49.77,65.01,307.03,726.44,512.61,799.88,1.50,1.49,0.17
210623-01:04:44,16.07,33.89,63.59,57.42,55.52,58.59,821.28,863.94,447.53,0.16,1.30,0.26
210623-01:04:45,49.25,73.82,11.24,36.14,58.08,477.22,32.78,572.66,622.08,0.40,0.71,1.35
210623-01:04:45,60.76,88.64,91.09,49.65,10.25,811.19,975.01,295.34,558.36,0.30,1.17,1.44
210623-01:04:46,50.22,83.73,81.34,26.44,95.34,453.54,21.65,205.70,120.64,1.79,1.46,0.87
210623-01:04:46,13.14,29.87,3.09,14.88,36.31,832.29,788.01,564.23,124.56,1.99,1.18,0.68
210623-01:04:47,13.59,36.91,52.38,8.45,66.38,566.45,729.59,192.04,929.04,0.16,0.34,0.55
210623-01:04:47,19.42,56.95,8.38,64.27,39.66,78.71,783.32,284.24,272.51,1.38,0.68,0.32
210623-01:04:48,53.06,79.47,74.41,93.49,41.64,222.84,207.23,36.58,370.84,1.61,1.83,0.31
210623-01:04:48,58.23,7.05,91.64,3.76,78.33,573.83,215.04,224.14,493.87,0.12,1.46,0.44
210623-01:04:49,14.62,80.56,39.77,32.39,54.71,852.51,187.22,326.65,584.21,1.09,1.09,0.74
210623-01:04:49,28.32,99.19,2.80,45.81,38.88,244.24,630.58,465.47,825.43,1.91,1.09,0.60
210623-01:04:50,56.62,53.72,86.67,13.05,2.11,610.39,391.95,399.22,367.92,0.47,1.89,0.64
210623-01:04:50,19.69,45.39,38.17,13.92,68.04,119.88,253.14,850.40,172.70,0.03,1.02,1.15
210623-01:04:51,32.18,9.59,52.63,45.19,13.74,451.03,431.18,334.83,744.30,0.22,0.22,0.82
210623-01:04:51,13.47,36.79,44.27,57.92,81.83,886.37,889.18,941.26,216.50,1.62,0.27,0.82
210623-01:04:52,27.48,56.94,26.41,9.61,44.44,316.08,974.52,716.75,799.79,1.22,0.63,0.51
210623-01:04:52,56.08,18.21,56.88,40.17,8.40,547.23,926.07,884.09,179.51,1.04,1.69,0.95
210623-01:04:53,68.71,15.54,16.15,25.64,53.79,682.07,599.74,567.02,830.69,0.50,0.36,1.35
210623-01:04:53,38.34,6.85,15.20,46.67,90.73,966.45,650.88,103.61,296.41,1.69,1.77,0.59
210623-01:04:54,41.59,76.20,32.75,57.09,56.97,569.60,410.83,282.94,853.09,0.79,0.27,0.80
210623-01:04:54,25.11,42.56,64.54,18.04,55.61,976.73,124.35,428.09,87.11,1.65,0.03,0.68
210623-01:04:55,25.47,45.22,20.12,1.31,98.41,254.31,970.61,718.51,257.16,1.48,1.32,0.69
210623-01:04:55,16.42,88.06,40.74,61.97,39.67,871.90,660.83,323.08,586.04,0.07,1.49,0.35
210623-01:04:56,38.05,99.17,69.61,89.77,62.11,970.57,26.80,746.27,750.49,0.21,0.62,1.48
210623-01:04:56,5.27,63.10,71.26,2.96,8.34,351.45,677.02,499.81,175.75,1.22,1.68,1.87
210623-01:04:57,44.46,78.80,36.90,90.33,4.50,18.84,221.41,178.47,792.57,0.20,1.69,1.45
210623-01:04:57,27.94,80.44,5.46,31.03,52.71,601.84,652.80,169.53,100.05,0.22,0.08,0.27
210623-01:04:58,13.32,58.77,52.53,57.30,24.79,200.50,587.55,631.98,731.40,1.56,1.65,0.91
210623-01:04:58,67.43,6.21,30.36,29.86,69.31,848.62,541.39,594.71,925.72,0.90,0.79,0.06
210623-01:04:59,24.11,28.25,42.59,50.67,61.00,169.15,724.28,19.03,470.31,0.46,0.61,0.27
210623-01:04:59,36.13,62.71,90.64,40.78,13.46,395.28,983.00,67.37,909.72,1.79,0.50,1.43
210623-01:05:00,32.48,40.42,16.82,95.41,92.23,253.80,234.49,631.00,892.94,0.17,0.01,1.50
210623-01:05:00,3.89,91.19,81.20,98.39,19.47,161.75,716.29,638.39,317.35,0.77,0.36,0.85
210623-01:05:01,25.28,74.31,33.81,89.06,19.36,592.20,913.91,739.17,629.12,1.24,1.38,1.52
210623-01:05:01,69.95,34.79,48.85,28.17,8.58,733.17,945.30,758.98,17.01,1.48,1.73,0.66
210623-01:05:02,34.71,76.19,6.76,5.84,45.45,433.57,842.96,143.10,286.04,1.68,0.75,1.71
210623-01:05:02,66.42,84.54,93.27,57.53,49.92,194.73,647.98,570.82,577.63,1.71,1.52,0.17
